article_id	now_field_2	date_original	date_iso	country_code	source_name	url	title	article_file	source_file
72039060	4130	20-06-24	2020-06-24	IN	newsclick.in	https://www.newsclick.in/Children-Palestine-Israel-Lebanon	The Children of Palestine | NewsClick	text-20-06/20_06-in2.txt	now-sources-2020.txt
51777627	1406	20-06-24	2020-06-24	PK	dawn.com	https://www.dawn.com/news/1400082	Rebels and civilians used tunnels to survive the near ...	text-20-06/20_06-pk.txt	now-sources-2020.txt
31916298	607	20-06-24	2020-06-24	US	timesofisrael.com	https://atlantajewishtimes.timesofisrael.com/sniper-instructor-fidf-donations-crucial/	Sniper Instructor: FIDF Donations Crucial - Atlanta Jewish ...	text-20-06/20_06-us8.txt	now-sources-2020.txt
85255726	2592	20-06-24	2020-06-24	US	Democracy Now	https://www.democracynow.org/2020/6/24/noura_erakat	Palestinian Scholar Noura Erakat: Israeli Forces Killed My Cousin on His Sister's Wedding Day	text-20-06/20_06-us3.txt	now-sources-2020.txt
85257041	1002	20-06-24	2020-06-24	US	The Jerusalem Post Blogs	https://www.jpost.com/opinion/in-any-dispute-you-look-at-the-facts-632594	In any dispute you look at the facts	text-20-06/20_06-us4.txt	now-sources-2020.txt
85257770	324	20-06-24	2020-06-24	US	The Jerusalem Post Blogs	https://www.jpost.com/diaspora/belgian-man-sentenced-to-prison-for-death-threats-sent-to-jewish-lawyer-632717	Belgian man sentenced to prison for death threats sent to Jewish lawyer	text-20-06/20_06-us6.txt	now-sources-2020.txt
85259333	457	20-06-24	2020-06-24	US	Reuters	https://www.reuters.com/article/us-israel-palestinians-annexation-patien/in-gaza-two-babies-fall-victim-to-stalled-israeli-palestinian-ties-idUSKBN23V2JF	In Gaza, two babies fall victim to stalled Israeli-Palestinian ties	text-20-06/20_06-us3.txt	now-sources-2020.txt
85260044	353	20-06-24	2020-06-24	US	The Jerusalem Post Blogs	https://www.jpost.com/breaking-news/gaza-electrician-indicted-for-providing-hamas-tools-for-firing-rockets-632599	Gaza electrician indicted for terrorist activities	text-20-06/20_06-us4.txt	now-sources-2020.txt
85260930	1068	20-06-24	2020-06-24	US	thehill.com	https://thehill.com/opinion/international/504237-egypts-sisi-risks-a-quagmire-in-libya-and-thats-not-in-the-uss-best	Egypt's Sisi risks a quagmire in Libya - and that's not in the US's best interest	text-20-06/20_06-us3.txt	now-sources-2020.txt
51778502	1601	20-06-25	2020-06-25	CA	cjnews.com	https://www.cjnews.com/uncategorized/whos-weeks-israel-election	Who's who in this week's Israel election	text-20-06/20_06-ca1.txt	now-sources-2020.txt
51778727	2619	20-06-25	2020-06-25	CA	cjnews.com	https://www.cjnews.com/news/israel/bds-movement-time-side	Does the BDS movement have time on its side?	text-20-06/20_06-ca1.txt	now-sources-2020.txt
51778871	2177	20-06-25	2020-06-25	CA	cjnews.com	https://www.cjnews.com/uncategorized/finding-god-in-canada	Many Soviets lost their connection to Judaism, but that's ...	text-20-06/20_06-ca2.txt	now-sources-2020.txt
72041432	2908	20-06-25	2020-06-25	IN	newsclick.in	https://staging.newsclick.in/perils-criticising-israel	Perils of criticising Israel | NewsClick	text-20-06/20_06-in1.txt	now-sources-2020.txt
72042470	1275	20-06-25	2020-06-25	IN	newsclick.in	https://staging.newsclick.in/iran-and-israel-two-sides-west-asian-conflict	Iran and Israel: Two sides of the West Asian Conflict ...	text-20-06/20_06-in2.txt	now-sources-2020.txt
72042318	545	20-06-25	2020-06-25	JM	loopjamaica.com	http://www.loopjamaica.com/nl/node/474053	Buju, Kartel to duke it out on Billboard Reggae chart ...	text-20-06/20_06-jm.txt	now-sources-2020.txt
51778857	5488	20-06-25	2020-06-25	NG	theeagleonline.com.ng	https://theeagleonline.com.ng/genocide-tiv-community-petitions-senate-accuses-senator-of-silence/	Genocide: Tiv community petitions Senate, accuses Senator ...	text-20-06/20_06-ng.txt	now-sources-2020.txt
85261182	469	20-06-25	2020-06-25	US	YAHOO!	https://news.yahoo.com/hamas-says-west-bank-annexation-declaration-war-134444557.html	Hamas says West Bank annexation would be 'declaration of war'	text-20-06/20_06-us7.txt	now-sources-2020.txt
85264378	470	20-06-25	2020-06-25	US	The Jerusalem Post Blogs	https://www.jpost.com/israel-news/us-embassy-releases-warning-to-follow-us-local-guidelines-amid-pandemic-632765	US Embassy releases warning to follow US, local guidelines amid pandemic	text-20-06/20_06-us7.txt	now-sources-2020.txt
85265173	579	20-06-25	2020-06-25	US	The Jerusalem Post Blogs	https://www.jpost.com/breaking-news/un-warns-it-can-not-replace-the-palestinian-authority-632744	UN warns it can not replace the Palestinian Authority	text-20-06/20_06-us6.txt	now-sources-2020.txt
85265828	1860	20-06-25	2020-06-25	US	Christian Science Monitor	https://www.csmonitor.com/World/Middle-East/2020/0625/Netanyahu-s-annexation-dilemma-Making-history-but-at-what-cost	Netanyahu's annexation dilemma: Making history, but at what cost?	text-20-06/20_06-us3.txt	now-sources-2020.txt
85267493	1061	20-06-25	2020-06-25	US	Washington Examiner	https://www.washingtonexaminer.com/opinion/ilhan-omar-betrays-her-own-constituents	Ilhan Omar betrays her own constituents	text-20-06/20_06-us8.txt	now-sources-2020.txt
85268101	579	20-06-25	2020-06-25	US	The Jerusalem Post Blogs	https://www.jpost.com/breaking-news/un-warns-it-can-not-replace-the-palestinian-authority-632744	UN warns it cannot replace the Palestinian Authority	text-20-06/20_06-us1.txt	now-sources-2020.txt
85268329	617	20-06-25	2020-06-25	US	SFGate	https://www.sfgate.com/news/article/Israel-says-it-reached-deal-with-UAE-to-jointly-15366637.php	Israel says it reached deal with UAE to jointly fight virus	text-20-06/20_06-us3.txt	now-sources-2020.txt
85269422	816	20-06-25	2020-06-25	US	The Jerusalem Post Blogs	https://www.jpost.com/american-politics/eliot-engel-israel-lost-a-key-ally-on-capitol-hill-analysis-632817	Eliot Engel: Israel lost a key ally on Capitol Hill - analysis	text-20-06/20_06-us2.txt	now-sources-2020.txt
85269739	1489	20-06-25	2020-06-25	US	The Jerusalem Post Blogs	https://www.jpost.com/opinion/the-charade-of-israels-annexation-opinion-632839	The charade of Israel's annexation - opinion	text-20-06/20_06-us4.txt	now-sources-2020.txt
61952967	544	20-06-25	2020-06-25	ZA	iol.co.za	https://www.iol.co.za/news/opinion/shooting-of-palestinian-children-seems-to-be-the-norm-49836523	Shooting of Palestinian children seems to be the norm	text-20-06/20_06-za.txt	now-sources-2020.txt
85261975	450	20-06-25	2020-06-25	ZA	Reuters	https://af.reuters.com/article/worldNews/idAFKBN23W1F0	As Israel threatens West Bank annexation, Gazans recall settler withdrawal	text-20-06/20_06-za.txt	now-sources-2020.txt
51780183	1251	20-06-26	2020-06-26	CA	cjnews.com	https://www.cjnews.com/news/international/withdrawal-from-eu-major-impact-mideast	U.K. withdrawal from EU would have major impact on Middle East	text-20-06/20_06-ca2.txt	now-sources-2020.txt
42075293	381	20-06-26	2020-06-26	GB	uk.reuters.com	https://uk.reuters.com/article/uk-israel-emirates-palestinians-etihad-a/palestinian-pm-says-not-informed-of-new-uae-aid-flight-via-israel-idUKKBN23G1WS	Palestinian PM says not informed of new UAE aid flight via ...	text-20-06/20_06-gb2.txt	now-sources-2020.txt
42075617	1001	20-06-26	2020-06-26	GB	spectator.co.uk	https://www.spectator.co.uk/article/does-israel-train-america-s-police-forces-	Does Israel train America's police forces? | The Spectator	text-20-06/20_06-gb1.txt	now-sources-2020.txt
85270438	1769	20-06-26	2020-06-26	US	Foreign Policy	https://foreignpolicy.com/2020/06/26/israel-netanyahu-annexation-uae-gcc-arab-cooperation/	Why Israel's Warming Gulf Ties Will Survive Annexation	text-20-06/20_06-us4.txt	now-sources-2020.txt
85271346	412	20-06-26	2020-06-26	US	ABC	https://abcnews.go.com/International/wireStory/israeli-military-gaza-rockets-hit-southern-israel-71481079	Israeli military says 2 Gaza rockets hit southern Israel	text-20-06/20_06-us4.txt	now-sources-2020.txt
85273440	435	20-06-26	2020-06-26	US	The Jerusalem Post Blogs	https://www.jpost.com/diaspora/jinsa-urges-us-support-of-israeli-sovereignty-over-the-jordan-valley-632945	JINSA urges US support of Israeli sovereignty over the Jordan Valley	text-20-06/20_06-us4.txt	now-sources-2020.txt
85276834	572	20-06-26	2020-06-26	US	The Jerusalem Post Blogs	https://www.jpost.com/israel-news/south-africa-chief-justice-under-fire-for-israel-remarks-to-post-632889	South Africa chief justice under fire for Israel remarks to `Post'	text-20-06/20_06-us3.txt	now-sources-2020.txt
85276960	1075	20-06-26	2020-06-26	US	The Jerusalem Post Blogs	https://www.jpost.com/middle-east/24-hours-of-war-in-the-middle-east-leaves-region-shaking-632909	24 hours of war in the Middle East leaves region shaking	text-20-06/20_06-us5.txt	now-sources-2020.txt
85277334	820	20-06-26	2020-06-26	US	The Jerusalem Post Blogs	https://www.jpost.com/breaking-news/un-envoy-mladenov-the-region-cannot-afford-another-war-632762	UN envoy Mladenov: The region cannot afford another war	text-20-06/20_06-us3.txt	now-sources-2020.txt
61955648	1208	20-06-26	2020-06-26	ZA	mg.co.za	https://mg.co.za/opinion/2020-06-26-chief-justices-views-on-israel-are-guided-by-religion-not-the-constitution/	Chief Justice's views on Israel are guided by religion ...	text-20-06/20_06-za.txt	now-sources-2020.txt
72044535	944	20-06-27	2020-06-27	AU	aspistrategist.org.au	https://www.aspistrategist.org.au/the-structure-of-a-diplomatic-revolution/	The structure of a diplomatic revolution | The Strategist	text-20-06/20_06-au.txt	now-sources-2020.txt
72047232	919	20-06-27	2020-06-27	AU	aspistrategist.org.au	https://www.aspistrategist.org.au/netanyahus-re-election-was-israels-liberal-democracy-in-action/	Netanyahu's re-election was Israel's liberal democracy in ...	text-20-06/20_06-au.txt	now-sources-2020.txt
51781476	1432	20-06-27	2020-06-27	CA	cjnews.com	https://www.cjnews.com/uncategorized/jewish-community-outraged-united-church	Jewish community `outraged' at United Church	text-20-06/20_06-ca2.txt	now-sources-2020.txt
42079090	821	20-06-27	2020-06-27	GB	thecourier.co.uk	https://www.thecourier.co.uk/fp/opinion/readers-letters/1404548/readers-letters-israeli-training-of-us-police-force-is-no-conspiracy/	READERS' LETTERS: Israeli training of US police force is ...	text-20-06/20_06-gb2.txt	now-sources-2020.txt
72045685	2021	20-06-27	2020-06-27	IN	newsclick.in	https://staging.newsclick.in/nation-pain-and-suffering-syria-part-3	A Nation of Pain and Suffering: Syria (Part 3) | NewsClick	text-20-06/20_06-in2.txt	now-sources-2020.txt
72046428	2721	20-06-27	2020-06-27	IN	newsclick.in	https://staging.newsclick.in/agonies-susan-rice-gaza-and-negroponte-doctrine	The Agonies of Susan Rice: Gaza and the Negroponte ...	text-20-06/20_06-in1.txt	now-sources-2020.txt
31921790	3193	20-06-27	2020-06-27	NZ	thedailyblog.co.nz	https://thedailyblog.co.nz/2020/06/28/depths-of-iniquity/	Depths of Iniquity | The Daily Blog	text-20-06/20_06-nz.txt	now-sources-2020.txt
51783235	988	20-06-27	2020-06-27	PK	nation.com.pk	https://nation.com.pk/28-Jun-2020/what-deal-of-the-century	What deal of the century? - <strong>nation.com.pk</strong>	text-20-06/20_06-pk.txt	now-sources-2020.txt
31921733	1394	20-06-27	2020-06-27	US	timesofisrael.com	https://jewishweek.timesofisrael.com/annexation-now-is-a-bad-idea-the-trump-peace-plan-isnt/	'Annexation Now' is a bad idea. The Trump peace plan is ...	text-20-06/20_06-us3.txt	now-sources-2020.txt
31922107	2439	20-06-27	2020-06-27	US	aljazeera.com	https://www.aljazeera.com/indepth/interactive/2020/06/palestine-israel-mapping-annexation-200604200224100.html	Palestine and Israel: Mapping an annexation | | Al Jazeera	text-20-06/20_06-us1.txt	now-sources-2020.txt
31922562	12447	20-06-27	2020-06-27	US	newyorker.com	https://www.newyorker.com/magazine/2017/02/13/anthony-bourdains-moveable-feast	Anthony Bourdain's Moveable Feast | The New Yorker	text-20-06/20_06-us5.txt	now-sources-2020.txt
31922918	725	20-06-27	2020-06-27	US	jpost.com	https://www.jpost.com/breaking-news/hamas-to-israel-annexation-is-a-declaration-of-war-632764	Hamas to Israel: 'Annexation is a declaration of war ...	text-20-06/20_06-us2.txt	now-sources-2020.txt
85279618	784	20-06-27	2020-06-27	US	YAHOO!	https://news.yahoo.com/tough-choices-hamas-over-israeli-annexation-plans-032525273.html	Tough choices for Hamas over Israeli annexation plans	text-20-06/20_06-us2.txt	now-sources-2020.txt
85280933	1016	20-06-27	2020-06-27	US	My San Antonio	https://www.mysanantonio.com/news/article/New-Israeli-espionage-TV-series-tackles-shadow-15370586.php	New Israeli espionage TV series tackles shadow war with Iran	text-20-06/20_06-us3.txt	now-sources-2020.txt
85281535	863	20-06-27	2020-06-27	US	The Jerusalem Post Blogs	https://www.jpost.com/opinion/the-lefts-message-of-peace-with-the-palestinians-is-brainwashing-633009	The Left's message of 'Peace with the Palestinians' is brainwashing	text-20-06/20_06-us3.txt	now-sources-2020.txt
85283711	811	20-06-27	2020-06-27	US	The Jerusalem Post Blogs	https://www.jpost.com/breaking-news/sirens-sound-in-southern-israel-632933	IDF attacks Hamas targets in retaliation following rocket fire	text-20-06/20_06-us1.txt	now-sources-2020.txt
85283853	2509	20-06-27	2020-06-27	US	The New Yorker	https://www.newyorker.com/news/letter-from-the-uk/the-lancet-editors-wild-ride-through-the-coronavirus-pandemic	The Lancet Editor's Wild Ride Through the Coronavirus Pandemic	text-20-06/20_06-us5.txt	now-sources-2020.txt
85284693	777	20-06-27	2020-06-27	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/gaza-terror-groups-said-preparing-response-to-annexation-632993	Gaza terror groups said `preparing response' to annexation	text-20-06/20_06-us8.txt	now-sources-2020.txt
61957912	649	20-06-27	2020-06-27	ZA	channel24.co.za	https://video.channel24.co.za/show/292551	"Watch Parents of UK gallery attack victim express ""horror ..."	text-20-06/20_06-za.txt	now-sources-2020.txt
51784297	1030	20-06-28	2020-06-28	CA	cjnews.com	https://www.cjnews.com/uncategorized/jewish-groups-call-on-canada-to-condemn-unhrc-nomination	Jewish groups call on Canada to condemn UNHRC nomination	text-20-06/20_06-ca2.txt	now-sources-2020.txt
85286211	968	20-06-28	2020-06-28	KE	ReliefWeb	https://reliefweb.int/report/occupied-palestinian-territory/joint-press-release-civil-society-submit-appeal-un-special	Joint Press Release: Civil Society Submit Appeal to UN Special Procedures Urging Access for Gaza Patients	text-20-06/20_06-ke.txt	now-sources-2020.txt
31924330	2162	20-06-28	2020-06-28	US	jpost.com	https://www.jpost.com/israel-news/culture/the-impact-of-covid-19-on-israels-art-community-632852	The impact of COVID-19 on Israel's art community - The ...	text-20-06/20_06-us3.txt	now-sources-2020.txt
85287489	667	20-06-28	2020-06-28	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/palestinian-factions-call-for-day-of-rage-to-foil-annexation-633099	Palestinian factions call for 'day of rage' to foil annexation	text-20-06/20_06-us8.txt	now-sources-2020.txt
85288021	497	20-06-28	2020-06-28	US	The Jerusalem Post Blogs	https://www.jpost.com/israel-news/goldin-family-warns-it-will-remove-its-gloves-in-battle-to-return-son-633127	Goldin family warns it will remove its gloves in battle to return son	text-20-06/20_06-us2.txt	now-sources-2020.txt
85290699	756	20-06-28	2020-06-28	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/palestinians-reject-partial-annexation-warn-of-pa-collapse-633086	Palestinians reject partial annexation, warn of PA collapse	text-20-06/20_06-us8.txt	now-sources-2020.txt
85291372	1846	20-06-28	2020-06-28	US	The Jerusalem Post Blogs	https://www.jpost.com/israel-news/un-vehicle-car-sex-act-in-tel-aviv-is-just-latest-un-sex-abuse-scandal-633049	UN vehicle 'car sex act' in Tel Aviv is just latest UN sex abuse scandal	text-20-06/20_06-us6.txt	now-sources-2020.txt
85291374	1005	20-06-28	2020-06-28	US	The Jerusalem Post Blogs	https://www.jpost.com/opinion/annexation-and-normalizing-uaeisrael-relations-633122	Annexation and normalizing UAE/Israel relations	text-20-06/20_06-us6.txt	now-sources-2020.txt
85292078	688	20-06-28	2020-06-28	US	Al Jazeera English	https://www.aljazeera.com/indepth/opinion/duty-build-post-pandemic-digital-world-200625130258273.html	We have a duty to build a better post-pandemic digital world	text-20-06/20_06-us7.txt	now-sources-2020.txt
61959331	1217	20-06-28	2020-06-28	ZA	sowetanlive.co.za	https://www.sowetanlive.co.za/news/world/2020-06-28-in-full--an-open-letter-from-palestine-to-chief-justice-of-sa-mogoeng-mogoeng/	IN FULL | An open letter from Palestine to Chief Justice ...	text-20-06/20_06-za.txt	now-sources-2020.txt
61959426	1293	20-06-28	2020-06-28	ZA	politicsweb.co.za	https://www.politicsweb.co.za/politics/mogoeng-ignorant-about-history-of-israel--saftu	Mogoeng ignorant about history of Israel - SAFTU ...	text-20-06/20_06-za.txt	now-sources-2020.txt
85295106	1022	20-06-29	2020-06-29	AU	The Conversation	https://theconversation.com/israels-proposed-annexation-of-the-west-bank-could-bring-a-diplomatic-tsunami-141688	Israel's proposed annexation of the West Bank could bring a `diplomatic tsunami'	text-20-06/20_06-au.txt	now-sources-2020.txt
51786500	995	20-06-29	2020-06-29	CA	huffingtonpost.ca	https://www.huffingtonpost.ca/entry/canada-foreign-aid-coronavirus_ca_5e7b4921c5b620022ab3fb16?ncid=other_huffpostre_pqylmel2bk8	Canada Will Spend $50M Helping World's Poorest Fight ...	text-20-06/20_06-ca1.txt	now-sources-2020.txt
42083370	1207	20-06-29	2020-06-29	GB	blogs.lse.ac.uk	https://blogs.lse.ac.uk/lsereviewofbooks/2012/07/19/book-review-the-political-economy-of-aid-in-palestine-relief-from-conflict-or-development-delayed/	Book Review: The Political Economy of Aid in Palestine ...	text-20-06/20_06-gb2.txt	now-sources-2020.txt
42083543	1646	20-06-29	2020-06-29	GB	churchtimes.co.uk	https://www.churchtimes.co.uk/articles/2017/9-june/features/features/six-days-that-still-shape-the-world	Six days that still shape the world - <strong>churchtimes.co.uk</strong>	text-20-06/20_06-gb1.txt	now-sources-2020.txt
42083637	357	20-06-29	2020-06-29	GB	politicshome.com	https://www.politicshome.com/news/article/lib-dems-suspend-election-candidate-accused-of-making-antisemitic-comments	Lib Dems suspend election candidate accused of making anti ...	text-20-06/20_06-gb1.txt	now-sources-2020.txt
72051814	1961	20-06-29	2020-06-29	IN	newsclick.in	https://staging.newsclick.in/brics-challenges-double-standard-west	"BRICS Challenges the ""Double Standard"" of the West | NewsClick"	text-20-06/20_06-in1.txt	now-sources-2020.txt
85292803	265	20-06-29	2020-06-29	KE	ReliefWeb	https://reliefweb.int/report/occupied-palestinian-territory/helping-palestinians-buy-healthy-food-opt-humanitarian-fund	Helping Palestinians buy healthy food: An oPt Humanitarian Fund success story	text-20-06/20_06-ke.txt	now-sources-2020.txt
31926521	1095	20-06-29	2020-06-29	US	timesofisrael.com	https://njjewishnews.timesofisrael.com/israels-best-strategy-is-to-forego-annexation/	Israel's best strategy is to forego annexation | New ...	text-20-06/20_06-us2.txt	now-sources-2020.txt
85293578	555	20-06-29	2020-06-29	US	Axios	https://www.axios.com/benny-gantz-israel-annexation-coronavirus-e4d05060-c9fd-4f7f-b779-eaa391ab0508.html	Gantz tells Trump aides that fighting coronavirus is more important than annexation	text-20-06/20_06-us7.txt	now-sources-2020.txt
85295164	1515	20-06-29	2020-06-29	US	The Jerusalem Post Blogs	https://www.jpost.com/opinion/the-capital-of-palestine-just-50-meters-from-a-jewish-neighborhood-633242	The capital of Palestine - just 50 meters from a Jewish neighborhood	text-20-06/20_06-us6.txt	now-sources-2020.txt
85295994	381	20-06-29	2020-06-29	US	Voice of America	https://www.voanews.com/middle-east/top-un-rights-official-warns-disastrous-consequences-israel-annexation	Top UN Rights Official Warns of `Disastrous' Consequences from Israel Annexation	text-20-06/20_06-us8.txt	now-sources-2020.txt
85296760	375	20-06-29	2020-06-29	US	Washington Post	https://www.washingtonpost.com/world/2020/06/29/87-million-this-us-ambassadors-residence-israel-could-be-yours/	For $87 million, this U.S. ambassador's residence in Israel could be yours	text-20-06/20_06-us5.txt	now-sources-2020.txt
85300015	1000	20-06-29	2020-06-29	US	StarTribune	https://www.startribune.com/un-rights-chief-says-israeli-annexation-plan-disastrous/571540132/	UN rights chief says Israeli annexation plan 'disastrous'	text-20-06/20_06-us2.txt	now-sources-2020.txt
61960595	1767	20-06-29	2020-06-29	ZA	iol.co.za	https://www.iol.co.za/news/opinion/the-anc-will-continue-to-support-the-establishment-of-a-viable-palestinian-state-50102512	The ANC will continue to support the establishment of a ...	text-20-06/20_06-za.txt	now-sources-2020.txt
85308598	505	20-06-30	2020-06-30	??	ohchr.org	https://www.ohchr.org/EN/NewsEvents/Pages/DisplayNews.aspx?NewsID=26011	End-of-mission statement by the UN Special Committee to Investigate Israeli Practices	text-20-06/20_06-xx.txt	now-sources-2020.txt
72052500	779	20-06-30	2020-06-30	AU	miragenews.com	https://www.miragenews.com/oxfam-urges-government-to-condemn-israel-s-proposed-annexation-of-parts-of/	Oxfam urges Government to condemn Israel's proposed ...	text-20-06/20_06-au.txt	now-sources-2020.txt
42085193	1093	20-06-30	2020-06-30	GB	telegraph.co.uk	https://www.telegraph.co.uk/news/2020/06/30/palestinian-hopes-statehood-tatters-israel-prepares-annexation/	The apricot farm caught in the middle of Trump's 'deal of ...	text-20-06/20_06-gb2.txt	now-sources-2020.txt
42086109	623	20-06-30	2020-06-30	GB	ibtimes.co.uk	https://www.ibtimes.co.uk/us-department-justice-hacked-9000-dhs-employees-exposed-fbi-be-next-1542571	US Department of Justice hacked: 9,000 DHS employees ...	text-20-06/20_06-gb1.txt	now-sources-2020.txt
85300782	337	20-06-30	2020-06-30	US	YAHOO!	https://news.yahoo.com/israeli-minister-signals-major-west-095407955.html	Israeli minister signals major West Bank annexation move not imminent	text-20-06/20_06-us7.txt	now-sources-2020.txt
85304725	1537	20-06-30	2020-06-30	US	Houston Chronicle	https://www.chron.com/news/article/Top-diplomats-from-US-and-Iran-at-UN-on-Iran-15375810.php	Top diplomats from US and Iran at UN on Iran nuclear deal	text-20-06/20_06-us3.txt	now-sources-2020.txt
85305819	804	20-06-30	2020-06-30	US	Axios	https://www.axios.com/how-israels-annexation-plans-affect-palestinians-e27d512a-baf0-4521-a3fd-3f5c664dd5c8.html	Why Israel's annexation plans matter for the region	text-20-06/20_06-us2.txt	now-sources-2020.txt
61962911	911	20-06-30	2020-06-30	ZA	mg.co.za	https://mg.co.za/article/2019-04-12-00-letters-to-the-editor-april-12-18/	Letters to the editor: April 12-18 - The Mail &amp; Guardian	text-20-06/20_06-za.txt	now-sources-2020.txt
51789258	5028	20-07-01	2020-07-01	CA	macleans.ca	https://www.macleans.ca/culture/the-future-belongs-to-islam/	The future belongs to Islam - <strong>Macleans.ca</strong>	text-20-07/20_07-ca2.txt	now-sources-2020.txt
42088002	2358	20-07-01	2020-07-01	GB	lexology.com	https://www.lexology.com/library/detail.aspx?g=06374ff8-1e34-4e97-a082-7e3646390d7f	IAM Patent 1000: IAM's analysis of the leading firms in ...	text-20-07/20_07-gb1.txt	now-sources-2020.txt
61964552	1700	20-07-01	2020-07-01	IE	leinsterleader.ie	https://www.leinsterleader.ie/news/home/555034/dublin-woman-among-hundreds-appealing-for-irish-gov-to-assist-palestinians.html	Dublin woman among hundreds appealing for Irish Gov to ...	text-20-07/20_07-ie.txt	now-sources-2020.txt
85316665	260	20-07-01	2020-07-01	KE	ReliefWeb	https://reliefweb.int/report/libya/council-extends-mandates-eu-csdp-civilian-missions-one-more-year	Council extends the mandates of EU CSDP civilian missions for one more year	text-20-07/20_07-ke.txt	now-sources-2020.txt
31929679	576	20-07-01	2020-07-01	LK	ft.lk	http://www.ft.lk/front-page/World-Bank-announces-new-Country-Director-and-Manager-for-Sri-Lanka/44-702495	World Bank announces new Country Director and Manager for ...	text-20-07/20_07-lk.txt	now-sources-2020.txt
31929771	318	20-07-01	2020-07-01	LK	lankabusinessonline.com	https://www.lankabusinessonline.com/world-bank-announces-new-country-director-for-sri-lanka/	World Bank announces new Country Director for Sri Lanka ...	text-20-07/20_07-lk.txt	now-sources-2020.txt
51791288	1092	20-07-01	2020-07-01	PK	dailytimes.com.pk	https://dailytimes.com.pk/634688/middle-east-region-of-immortal-wars/	Middle East: Region of Immortal Wars	text-20-07/20_07-pk.txt	now-sources-2020.txt
51792015	738	20-07-01	2020-07-01	PK	nation.com.pk	https://nation.com.pk/01-Jul-2020/jordan-warns-israeli-rejection-of-two-state-solution-makes-one-state-solution-inevitable?show=preview	Jordan warns Israeli rejection of Two-State solution makes ...	text-20-07/20_07-pk.txt	now-sources-2020.txt
31930044	1476	20-07-01	2020-07-01	US	timesofisrael.com	https://atlantajewishtimes.timesofisrael.com/touring-israel-from-my-couch/	Touring Israel from My Couch - Atlanta Jewish Times	text-20-07/20_07-us4.txt	now-sources-2020.txt
31930046	1088	20-07-01	2020-07-01	US	timesofisrael.com	https://njjewishnews.timesofisrael.com/history-proves-that-fears-of-israels-annexation-are-unfounded/	History proves that fears of Israel's `annexation' are ...	text-20-07/20_07-us4.txt	now-sources-2020.txt
31930689	2448	20-07-01	2020-07-01	US	jpost.com	https://www.jpost.com/opinion/the-key-pillars-of-israels-foreign-policy-should-be-hope-optimism-633495	The key pillars of Israel's foreign policy should be hope ...	text-20-07/20_07-us8.txt	now-sources-2020.txt
31931671	970	20-07-01	2020-07-01	US	aljazeera.com	https://www.aljazeera.com/news/2020/07/israeli-annexation-final-nail-coffin-palestine-200701181013373.html	Israeli annexation a 'final nail in the coffin' of ...	text-20-07/20_07-us6.txt	now-sources-2020.txt
85310742	1372	20-07-01	2020-07-01	US	Foreign Policy	https://foreignpolicy.com/2020/07/01/trumps-syria-policy-is-working-assad-stalemate-pompeo/	Trump's Syria Policy Is Working	text-20-07/20_07-us4.txt	now-sources-2020.txt
85314900	891	20-07-01	2020-07-01	US	Washington Times	https://www.washingtontimes.com/news/2020/jul/1/israeli-fm-casts-doubt-on-annexation-as-target-sta/	Netanyahu ally confirms delays in West Bank annexation plan	text-20-07/20_07-us1.txt	now-sources-2020.txt
85315415	1217	20-07-01	2020-07-01	US	Common Dreams	https://www.commondreams.org/news/2020/06/29/annexation-illegal-period-un-human-rights-chief-slams-israeli-government	'Annexation Is Illegal. Period.': UN Human Rights Chief Slams Israeli Government	text-20-07/20_07-us2.txt	now-sources-2020.txt
85315740	739	20-07-01	2020-07-01	US	The Jerusalem Post Blogs	https://www.jpost.com/arab-israeli-conflict/former-jordanian-fm-says-annexation-would-kill-two-state-solution-633390	Former Jordanian FM says annexation would kill two state solution	text-20-07/20_07-us4.txt	now-sources-2020.txt
85316041	321	20-07-01	2020-07-01	US	Reuters on MSN.com	https://www.msn.com/en-gb/news/world/johnson-tells-israel-do-not-annex-parts-of-the-occupied-west-bank/ar-BB16bYV3	Johnson tells Israel - do not annex parts of the occupied West Bank	text-20-07/20_07-us4.txt	now-sources-2020.txt
85316042	509	20-07-01	2020-07-01	US	Reuters on MSN.com	https://www.msn.com/en-gb/news/world/on-a-target-date-israel-signals-delay-in-west-bank-annexation-moves/ar-BB16bwAB	On a target date, Israel signals delay in West Bank annexation moves	text-20-07/20_07-us4.txt	now-sources-2020.txt
85317924	1749	20-07-01	2020-07-01	US	New York Times	https://www.nytimes.com/2020/07/01/style/autonomous-zone-anarchist-community.html	In the Autonomous Zones	text-20-07/20_07-us3.txt	now-sources-2020.txt
61965235	313	20-07-01	2020-07-01	ZA	iol.co.za	https://www.iol.co.za/news/world/palestinians-declare-day-of-rage-over-israeli-annexation-plan-50063140	Palestinians declare 'Day of Rage' over Israeli annexation ...	text-20-07/20_07-za.txt	now-sources-2020.txt
72060320	1204	20-07-02	2020-07-02	IN	newsclick.in	https://staging.newsclick.in/massacre-palestine	The Massacre of Palestine | NewsClick	text-20-07/20_07-in1.txt	now-sources-2020.txt
